WeekID,Week Number,Week Position,Song,Performer,Previous Week Position,Peak Position,Weeks on Chart
8/17/19,33,41,Cash Shit,Megan Thee Stallion Featuring DaBaby,42,41,7
8/17/19,33,62,One Thing Right,Marshmello & Kane Brown,55,55,7
8/17/19,33,96,Rodeo,Lil Nas X & Cardi B,72,22,7
8/17/19,33,90,We Were,Keith Urban,,90,1
8/17/19,33,97,What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,,97,1
8/17/19,33,59,Just Us,DJ Khaled Featuring SZA,56,43,12
8/17/19,33,77,Earfquake,"Tyler, The Creator",68,13,12
8/17/19,33,7,I Don't Care,Ed Sheeran & Justin Bieber,7,2,13
8/17/19,33,11,If I Can't Have You,Shawn Mendes,12,2,14
8/17/19,33,51,Go Loko,"YG, Tyga & Jon Z",54,49,14
8/17/19,33,26,Happier,Marshmello & Bastille,25,2,51
8/24/19,34,55,Raised On Country,Chris Young,54,54,11
8/24/19,34,60,Call You Mine,The Chainsmokers & Bebe Rexha,56,56,11
8/24/19,34,61,Press,Cardi B,64,16,11
8/24/19,34,94,Sanguine Paradise,Lil Uzi Vert,,94,16
8/24/19,34,36,Panini,Lil Nas X,31,16,8
8/24/19,34,40,Shotta Flow,NLE Choppa,39,36,17
8/24/19,34,51,Clout,Offset Featuring Cardi B,50,39,19
8/24/19,34,88,24/7,Meek Mill Featuring Ella Mai,83,63,19
8/24/19,34,11,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",,11,1
8/24/19,34,39,Cash Shit,Megan Thee Stallion Featuring DaBaby,41,39,8
8/24/19,34,46,One Thing Right,Marshmello & Kane Brown,62,46,8
8/24/19,34,28,Speechless,Dan + Shay,28,26,34
8/24/19,34,41,Rearview Town,Jason Aldean,40,40,12
8/24/19,34,81,Small Talk,Katy Perry,,81,1
8/24/19,34,64,Mac 10,Trippie Redd Featuring Lil Baby & Lil Duke,,64,1
8/24/19,34,95,Rodeo,Lil Nas X & Cardi B,96,22,8
8/24/19,34,1,Bad Guy,Billie Eilish,2,1,20
8/24/19,34,16,Suge,DaBaby,15,7,20
8/24/19,34,24,Pop Out,Polo G Featuring Lil Tjay,25,11,21
8/24/19,34,84,Night Falls,"Dove Cameron, Sofia Carson, Booboo Stewart, Cameron Boyce, Thomas Doherty, China Anne McClain & Dylan Playfair",,84,1
8/24/19,34,86,On Chill,Wale Featuring Jeremih,,86,1
8/24/19,34,92,F.N,Lil Tjay,,92,1
8/24/19,34,17,The Git Up,Blanco Brown,16,14,10
8/24/19,34,27,The London,"Young Thug, J. Cole & Travis Scott",27,12,12
8/24/19,34,87,Snake Skin,Trippie Redd,,87,1
8/24/19,34,90,Buy My Own Drinks,Runaway June,,90,1
8/24/19,34,93,Baby Sitter,DaBaby Featuring Offset,,93,1
8/24/19,34,74,Some Of It,Eric Church,65,43,12
8/24/19,34,52,The Ones That Didn't Make It Back Home,Justin Moore,46,46,9
8/24/19,34,12,Sucker,Jonas Brothers,12,1,24
8/24/19,34,58,Talk You Out Of It,Florida Georgia Line,57,57,26
8/24/19,34,5,Talk,Khalid,5,3,27
8/24/19,34,29,7 Rings,Ariana Grande,30,1,30
8/24/19,34,22,Dancing With A Stranger,Sam Smith & Normani,20,7,31
8/24/19,34,42,Sweet But Psycho,Ava Max,34,10,35
8/24/19,34,15,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,14,1,43
8/24/19,34,45,Better,Khalid,42,8,48
8/24/19,34,99,Que Pretendes,J Balvin & Bad Bunny,,99,5
8/24/19,34,53,Only Human,Jonas Brothers,63,53,9
8/24/19,34,97,Tap,NAV Featuring Meek Mill,92,87,10
8/24/19,34,75,Love You Too Late,Cole Swindell,94,75,2
8/24/19,34,14,Someone You Loved,Lewis Capaldi,17,14,14
8/24/19,34,66,Soltera,"Lunay, Daddy Yankee & Bad Bunny",70,66,14
8/24/19,34,23,Beer Never Broke My Heart,Luke Combs,21,21,15
8/24/19,34,31,All To Myself,Dan + Shay,33,31,15
8/24/19,34,19,Boyfriend,Ariana Grande & Social House,8,8,2
8/24/19,34,49,Queen Of Mean,Sarah Jeffery,67,49,2
8/24/19,34,82,Prayed For You,Matt Stell,99,82,2
8/24/19,34,83,Right Back,Khalid Featuring A Boogie Wit da Hoodie,81,81,2
8/24/19,34,59,Gold Roses,Rick Ross Featuring Drake,73,39,3
8/24/19,34,67,Living,Dierks Bentley,72,67,3
8/24/19,34,26,Wow.,Post Malone,23,2,34
8/24/19,34,18,You Need To Calm Down,Taylor Swift,18,2,9
8/24/19,34,43,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",44,34,10
8/24/19,34,54,Callaita,Bad Bunny & Tainy,53,52,10
8/24/19,34,8,Ran$om,Lil Tecca,10,8,11
8/24/19,34,38,Whiskey Glasses,Morgan Wallen,36,17,24
8/24/19,34,25,Without Me,Halsey,24,1,45
8/24/19,34,78,Daddy,Blueface & Rich The Kid,98,78,3
8/24/19,34,37,How Do You Sleep?,Sam Smith,37,29,4
8/24/19,34,73,Hate Me,Ellie Goulding & Juice WRLD,74,73,4
8/24/19,34,10,If I Can't Have You,Shawn Mendes,11,2,15
8/24/19,34,33,My Type,Saweetie,35,33,7
8/24/19,34,70,Lalala,Y2K & bbno$,71,68,7
8/24/19,34,65,Time,NF,79,65,4
8/24/19,34,77,Tip Of My Tongue,Kenny Chesney,86,77,5
8/24/19,34,47,Trampoline,SHAED,52,47,11
8/24/19,34,4,Truth Hurts,Lizzo,4,4,15
8/24/19,34,89,Uno,Ambjaay,82,82,2
8/24/19,34,57,Go Loko,"YG, Tyga & Jon Z",51,49,15
8/24/19,34,32,Knockin' Boots,Luke Bryan,32,32,16
8/24/19,34,63,ME!,Taylor Swift Featuring Brendon Urie,66,2,17
8/24/19,34,21,"Hey Look Ma, I Made It",Panic! At The Disco,19,16,18
8/24/19,34,91,Love Ain't,Eli Young Band,87,50,18
8/24/19,34,9,Goodbyes,Post Malone Featuring Young Thug,9,3,6
8/24/19,34,62,I Don't Know About You,Chris Lane,69,62,6
8/24/19,34,71,No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",78,71,6
8/24/19,34,100,Single Again,Big Sean,84,64,3
8/24/19,34,34,Baby,Lil Baby & DaBaby,45,34,4
8/24/19,34,44,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",43,43,4
8/24/19,34,79,Ballin',Mustard Featuring Roddy Ricch,89,79,4
8/24/19,34,13,Money In The Grave,Drake Featuring Rick Ross,13,7,9
8/24/19,34,72,It's You,Ali Gatie,75,70,9
8/24/19,34,6,No Guidance,Chris Brown Featuring Drake,6,6,10
8/24/19,34,68,Southbound,Carrie Underwood,76,68,5
8/24/19,34,50,Never Really Over,Katy Perry,38,15,11
8/24/19,34,98,La La Land,Bryce Vine Featuring YG,91,75,11
8/24/19,34,35,God's Country,Blake Shelton,29,17,20
8/24/19,34,3,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,1,24
8/24/19,34,20,Beautiful People,Ed Sheeran Featuring Khalid,22,19,7
8/24/19,34,2,Senorita,Shawn Mendes & Camila Cabello,3,2,8
8/24/19,34,80,We Were,Keith Urban,90,80,2
8/24/19,34,85,What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,97,85,2
8/24/19,34,96,What If I Never Get Over You,Lady Antebellum,,96,3
8/24/19,34,56,Easier,5 Seconds Of Summer,55,48,12
8/24/19,34,69,Just Us,DJ Khaled Featuring SZA,59,43,13
8/24/19,34,76,Earfquake,"Tyler, The Creator",77,13,13
8/24/19,34,7,I Don't Care,Ed Sheeran & Justin Bieber,7,2,14
8/24/19,34,48,Going Bad,Meek Mill Featuring Drake,47,6,37
8/24/19,34,30,Happier,Marshmello & Bastille,26,2,52
8/31/19,35,32,Bad Bad Bad,Young Thug Featuring Lil Baby,,32,1
8/31/19,35,48,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",43,34,11
8/31/19,35,47,Slide Away,Miley Cyrus,,47,1
8/31/19,35,18,Beautiful People,Ed Sheeran Featuring Khalid,20,18,8
8/31/19,35,56,Callaita,Bad Bunny & Tainy,54,52,11
8/31/19,35,61,Surf,Young Thug Featuring Gunna,,61,1
8/31/19,35,70,Sup Mate,Young Thug Featuring Future,,70,1
8/31/19,35,52,Clout,Offset Featuring Cardi B,51,39,20
8/31/19,35,19,Lover,Taylor Swift,,19,1
8/31/19,35,26,Hot,Young Thug Featuring Gunna,,26,1
8/31/19,35,33,Motivation,Normani,,33,1
8/31/19,35,60,Just How It Is,Young Thug,,60,1
8/31/19,35,45,Shotta Flow,NLE Choppa,40,36,18
8/31/19,35,31,Speechless,Dan + Shay,28,26,35
8/31/19,35,5,Ran$om,Lil Tecca,8,5,12
8/31/19,35,78,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,,78,1
8/31/19,35,1,Senorita,Shawn Mendes & Camila Cabello,2,1,9
8/31/19,35,38,Panini,Lil Nas X,36,16,9
8/31/19,35,39,Cash Shit,Megan Thee Stallion Featuring DaBaby,39,39,9
8/31/19,35,49,One Thing Right,Marshmello & Kane Brown,46,46,9
8/31/19,35,2,Bad Guy,Billie Eilish,1,1,21
8/31/19,35,17,Suge,DaBaby,16,7,21
8/31/19,35,82,Light It Up,Young Thug,,82,1
8/31/19,35,83,Juicy,Doja Cat & Tyga,,83,1
8/31/19,35,84,Lil Baby,Young Thug,,84,1
8/31/19,35,92,Ecstasy,Young Thug Featuring Machine Gun Kelly,,92,1
8/31/19,35,16,The Git Up,Blanco Brown,17,14,11
8/31/19,35,21,The London,"Young Thug, J. Cole & Travis Scott",27,12,13
8/31/19,35,62,Call You Mine,The Chainsmokers & Bebe Rexha,60,56,12
8/31/19,35,66,Raised On Country,Chris Young,55,54,12
8/31/19,35,68,Press,Cardi B,61,16,12
8/31/19,35,40,Rearview Town,Jason Aldean,41,40,13
8/31/19,35,51,The Ones That Didn't Make It Back Home,Justin Moore,52,46,10
8/31/19,35,27,Pop Out,Polo G Featuring Lil Tjay,24,11,22
8/31/19,35,12,Sucker,Jonas Brothers,12,1,25
8/31/19,35,6,Talk,Khalid,5,3,28
8/31/19,35,37,7 Rings,Ariana Grande,29,1,31
8/31/19,35,23,Dancing With A Stranger,Sam Smith & Normani,22,7,32
8/31/19,35,15,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,15,1,44
8/31/19,35,98,Takeaway,The Chainsmokers & Illenium Featuring Lennon Stella,,98,2
8/31/19,35,46,Only Human,Jonas Brothers,53,46,10
8/31/19,35,99,Every Little Thing,Russell Dickerson,,99,1
8/31/19,35,22,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",11,11,2
8/31/19,35,57,On Chill,Wale Featuring Jeremih,86,57,2
8/31/19,35,87,F.N,Lil Tjay,92,87,2
8/31/19,35,91,Some Of It,Eric Church,74,43,13
8/31/19,35,11,Someone You Loved,Lewis Capaldi,14,11,15
8/31/19,35,81,Soltera,"Lunay, Daddy Yankee & Bad Bunny",66,66,15
8/31/19,35,25,Beer Never Broke My Heart,Luke Combs,23,21,16
8/31/19,35,43,All To Myself,Dan + Shay,31,31,16
8/31/19,35,100,Did It Again,Lil Tecca,,100,1
8/31/19,35,88,Buy My Own Drinks,Runaway June,90,88,2
8/31/19,35,36,How Do You Sleep?,Sam Smith,37,29,5
8/31/19,35,72,Hate Me,Ellie Goulding & Juice WRLD,73,72,5
8/31/19,35,89,Mac 10,Trippie Redd Featuring Lil Baby & Lil Duke,64,64,2
8/31/19,35,74,Love You Too Late,Cole Swindell,75,74,3
8/31/19,35,75,Won't Be Late,Swae Lee Featuring Drake,,75,1
8/31/19,35,29,Wow.,Post Malone,26,2,35
8/31/19,35,14,You Need To Calm Down,Taylor Swift,18,2,10
8/31/19,35,55,What's The Move,Young Thug Featuring Lil Uzi Vert,,55,1
8/31/19,35,44,Whiskey Glasses,Morgan Wallen,38,17,25
8/31/19,35,30,Without Me,Halsey,25,1,46
8/31/19,35,97,Baby Sitter,DaBaby Featuring Offset,93,93,2
8/31/19,35,20,Boyfriend,Ariana Grande & Social House,19,8,3
8/31/19,35,53,Queen Of Mean,Sarah Jeffery,49,49,3
8/31/19,35,80,Prayed For You,Matt Stell,82,80,3
8/31/19,35,85,Right Back,Khalid Featuring A Boogie Wit da Hoodie,83,81,3
8/31/19,35,67,Living,Dierks Bentley,67,67,4
8/31/19,35,8,I Don't Care,Ed Sheeran & Justin Bieber,7,2,15
8/31/19,35,59,I Don't Know About You,Chris Lane,62,59,7
8/31/19,35,73,No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",71,71,7
8/31/19,35,35,My Type,Saweetie,33,33,8
8/31/19,35,69,Time,NF,65,65,5
8/31/19,35,77,Tip Of My Tongue,Kenny Chesney,77,77,6
8/31/19,35,42,Trampoline,SHAED,47,42,12
8/31/19,35,3,Truth Hurts,Lizzo,4,3,16
8/31/19,35,94,Uno,Ambjaay,89,82,3
8/31/19,35,10,If I Can't Have You,Shawn Mendes,10,2,16
8/31/19,35,63,Go Loko,"YG, Tyga & Jon Z",57,49,16
8/31/19,35,34,Knockin' Boots,Luke Bryan,32,32,17
8/31/19,35,58,ME!,Taylor Swift Featuring Brendon Urie,63,2,18
8/31/19,35,9,Goodbyes,Post Malone Featuring Young Thug,9,3,7
8/31/19,35,95,Daddy,Blueface & Rich The Kid,78,78,4
8/31/19,35,64,Lalala,Y2K & bbno$,70,64,8
8/31/19,35,13,Money In The Grave,Drake Featuring Rick Ross,13,7,10
8/31/19,35,24,Baby,Lil Baby & DaBaby,34,24,5
8/31/19,35,50,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",44,43,5
8/31/19,35,79,Ballin',Mustard Featuring Roddy Ricch,79,79,5
8/31/19,35,76,It's You,Ali Gatie,72,70,10
8/31/19,35,7,No Guidance,Chris Brown Featuring Drake,6,6,11
8/31/19,35,28,"Hey Look Ma, I Made It",Panic! At The Disco,21,16,19
8/31/19,35,41,God's Country,Blake Shelton,35,17,21
8/31/19,35,4,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,3,1,25
8/31/19,35,71,Southbound,Carrie Underwood,68,68,6
8/31/19,35,96,We Were,Keith Urban,80,80,3
8/31/19,35,90,What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,85,85,3
8/31/19,35,93,What If I Never Get Over You,Lady Antebellum,96,93,4
8/31/19,35,65,Never Really Over,Katy Perry,50,15,12
8/31/19,35,54,Easier,5 Seconds Of Summer,56,48,13
8/31/19,35,86,Earfquake,"Tyler, The Creator",76,13,14
9/7/19,36,29,Cruel Summer,Taylor Swift,,29,1
9/7/19,36,45,Paper Rings,Taylor Swift,,45,1
9/7/19,36,57,Cornelia Street,Taylor Swift,,57,1
9/7/19,36,97,Soltera,"Lunay, Daddy Yankee & Bad Bunny",81,66,16
9/7/19,36,63,Soon You'll Get Better,Taylor Swift Featuring Dixie Chicks,,63,1
9/7/19,36,67,Death By A Thousand Cuts,Taylor Swift,,67,1
9/7/19,36,27,Beer Never Broke My Heart,Luke Combs,25,21,17
9/7/19,36,48,All To Myself,Dan + Shay,43,31,17
9/7/19,36,28,I Forgot That You Existed,Taylor Swift,,28,1
9/7/19,36,49,Miss Americana & The Heartbreak Prince,Taylor Swift,,49,1
9/7/19,36,51,I Think He Knows,Taylor Swift,,51,1
9/7/19,36,52,Good As Hell,Lizzo,,52,1
9/7/19,36,62,London Boy,Taylor Swift,,62,1
9/7/19,36,33,Speechless,Dan + Shay,31,26,36
9/7/19,36,75,Afterglow,Taylor Swift,,75,1
9/7/19,36,77,False God,Taylor Swift,,77,1
9/7/19,36,20,Beautiful People,Ed Sheeran Featuring Khalid,18,18,9
9/7/19,36,50,Shotta Flow,NLE Choppa,45,36,19
9/7/19,36,92,It's Nice To Have A Friend,Taylor Swift,,92,1
9/7/19,36,19,The Git Up,Blanco Brown,16,14,12
9/7/19,36,25,The London,"Young Thug, J. Cole & Travis Scott",21,12,14
9/7/19,36,23,The Man,Taylor Swift,,23,1
9/7/19,36,87,Playing Games,Summer Walker,,87,1
9/7/19,36,89,Daylight,Taylor Swift,,89,1
9/7/19,36,91,One Man Band,Old Dominion,,91,1
9/7/19,36,60,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",48,34,12
9/7/19,36,69,Callaita,Bad Bunny & Tainy,56,52,12
9/7/19,36,6,Ran$om,Lil Tecca,5,5,13
9/7/19,36,53,The Ones That Didn't Make It Back Home,Justin Moore,51,46,11
9/7/19,36,3,Bad Guy,Billie Eilish,2,1,22
9/7/19,36,18,Suge,DaBaby,17,7,22
9/7/19,36,30,Pop Out,Polo G Featuring Lil Tjay,27,11,23
9/7/19,36,15,Sucker,Jonas Brothers,12,1,26
9/7/19,36,8,Talk,Khalid,6,3,29
9/7/19,36,43,7 Rings,Ariana Grande,37,1,32
9/7/19,36,26,Dancing With A Stranger,Sam Smith & Normani,23,7,33
9/7/19,36,17,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,15,1,45
9/7/19,36,38,The Archer,Taylor Swift,,38,3
9/7/19,36,95,Baguettes In The Face,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",,95,4
9/7/19,36,44,Only Human,Jonas Brothers,46,44,11
9/7/19,36,10,Lover,Taylor Swift,19,10,2
9/7/19,36,39,Hot,Young Thug Featuring Gunna,26,26,2
9/7/19,36,66,Motivation,Normani,33,33,2
9/7/19,36,79,Call You Mine,The Chainsmokers & Bebe Rexha,62,56,13
9/7/19,36,85,Press,Cardi B,68,16,13
9/7/19,36,90,Raised On Country,Chris Young,66,54,13
9/7/19,36,56,Rearview Town,Jason Aldean,40,40,14
9/7/19,36,13,Someone You Loved,Lewis Capaldi,11,11,16
9/7/19,36,54,Bad Bad Bad,Young Thug Featuring Lil Baby,32,32,2
9/7/19,36,64,Slide Away,Miley Cyrus,47,47,2
9/7/19,36,73,Living,Dierks Bentley,67,67,5
9/7/19,36,31,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",22,11,3
9/7/19,36,55,On Chill,Wale Featuring Jeremih,57,55,3
9/7/19,36,70,F.N,Lil Tjay,87,70,3
9/7/19,36,35,Wow.,Post Malone,29,2,36
9/7/19,36,4,You Need To Calm Down,Taylor Swift,14,2,11
9/7/19,36,2,Senorita,Shawn Mendes & Camila Cabello,1,1,10
9/7/19,36,40,Panini,Lil Nas X,38,16,10
9/7/19,36,42,Cash Shit,Megan Thee Stallion Featuring DaBaby,39,39,10
9/7/19,36,59,One Thing Right,Marshmello & Kane Brown,49,46,10
9/7/19,36,47,Whiskey Glasses,Morgan Wallen,44,17,26
9/7/19,36,32,Without Me,Halsey,30,1,47
9/7/19,36,99,Did It Again,Lil Tecca,100,99,2
9/7/19,36,81,Love You Too Late,Cole Swindell,74,74,4
9/7/19,36,12,Goodbyes,Post Malone Featuring Young Thug,9,3,8
9/7/19,36,72,Time,NF,69,65,6
9/7/19,36,88,Tip Of My Tongue,Kenny Chesney,77,77,7
9/7/19,36,41,Trampoline,SHAED,42,41,13
9/7/19,36,1,Truth Hurts,Lizzo,3,1,17
9/7/19,36,96,Earfquake,"Tyler, The Creator",86,13,15
9/7/19,36,9,I Don't Care,Ed Sheeran & Justin Bieber,8,2,16
9/7/19,36,16,If I Can't Have You,Shawn Mendes,10,2,17
9/7/19,36,84,Go Loko,"YG, Tyga & Jon Z",63,49,17
9/7/19,36,34,Knockin' Boots,Luke Bryan,34,32,18
9/7/19,36,36,How Do You Sleep?,Sam Smith,36,29,6
9/7/19,36,80,Hate Me,Ellie Goulding & Juice WRLD,72,72,6
9/7/19,36,98,Baby Sitter,DaBaby Featuring Offset,97,93,3
9/7/19,36,100,Buy My Own Drinks,Runaway June,88,88,3
9/7/19,36,22,Boyfriend,Ariana Grande & Social House,20,8,4
9/7/19,36,61,Queen Of Mean,Sarah Jeffery,53,49,4
9/7/19,36,74,Prayed For You,Matt Stell,80,74,4
9/7/19,36,93,Right Back,Khalid Featuring A Boogie Wit da Hoodie,85,81,4
9/7/19,36,68,I Don't Know About You,Chris Lane,59,59,8
9/7/19,36,86,No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",73,71,8
9/7/19,36,21,My Type,Saweetie,35,21,9
9/7/19,36,71,Lalala,Y2K & bbno$,64,64,9
9/7/19,36,24,Baby,Lil Baby & DaBaby,24,24,6
9/7/19,36,14,Money In The Grave,Drake Featuring Rick Ross,13,7,11
9/7/19,36,78,It's You,Ali Gatie,76,70,11
9/7/19,36,7,No Guidance,Chris Brown Featuring Drake,7,6,12
9/7/19,36,11,ME!,Taylor Swift Featuring Brendon Urie,58,2,19
9/7/19,36,37,"Hey Look Ma, I Made It",Panic! At The Disco,28,16,20
9/7/19,36,46,God's Country,Blake Shelton,41,17,22
9/7/19,36,5,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,4,1,26
9/7/19,36,58,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",50,43,6
9/7/19,36,83,Ballin',Mustard Featuring Roddy Ricch,79,79,6
9/7/19,36,76,Southbound,Carrie Underwood,71,68,7
9/7/19,36,94,Never Really Over,Katy Perry,65,15,13
9/7/19,36,65,Easier,5 Seconds Of Summer,54,48,14
9/7/19,36,82,Juice,Lizzo,,82,3
9/14/19,37,7,Circles,Post Malone,,7,1
9/14/19,37,42,One Thing Right,Marshmello & Kane Brown,59,42,11
9/14/19,37,11,Someone You Loved,Lewis Capaldi,13,11,17
9/14/19,37,59,Doin' Time,Lana Del Rey,,59,1
9/14/19,37,69,Babushka Boi,A$AP Rocky,,69,1
9/14/19,37,66,Southbound,Carrie Underwood,76,66,8
9/14/19,37,100,Soltera,"Lunay, Daddy Yankee & Bad Bunny",97,66,17
9/14/19,37,33,Beer Never Broke My Heart,Luke Combs,27,21,18
9/14/19,37,47,All To Myself,Dan + Shay,48,31,18
9/14/19,37,34,Speechless,Dan + Shay,33,26,37
9/14/19,37,96,The Bones,Maren Morris,,96,1
9/14/19,37,80,Out Of Luck,Lil Tecca,,80,1
9/14/19,37,77,Heat,Chris Brown Featuring Gunna,,77,1
9/14/19,37,46,Shotta Flow,NLE Choppa,50,36,20
9/14/19,37,90,Good Vibes,Chris Janson,,90,1
9/14/19,37,94,God Only Knows,for KING & COUNTRY,,94,1
9/14/19,37,20,The Git Up,Blanco Brown,19,14,13
9/14/19,37,24,The London,"Young Thug, J. Cole & Travis Scott",25,12,15
9/14/19,37,61,The Man,Taylor Swift,23,23,2
9/14/19,37,84,Shots,Lil Tecca,,84,1
9/14/19,37,89,Bezerk,Big Sean Featuring A$AP Ferg & Hit-Boy,,89,1
9/14/19,37,53,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",60,34,13
9/14/19,37,63,Callaita,Bad Bunny & Tainy,69,52,13
9/14/19,37,48,The Ones That Didn't Make It Back Home,Justin Moore,53,46,12
9/14/19,37,3,Bad Guy,Billie Eilish,3,1,23
9/14/19,37,18,Suge,DaBaby,18,7,23
9/14/19,37,28,Pop Out,Polo G Featuring Lil Tjay,30,11,24
9/14/19,37,13,Sucker,Jonas Brothers,15,1,27
9/14/19,37,9,Talk,Khalid,8,3,30
9/14/19,37,40,7 Rings,Ariana Grande,43,1,33
9/14/19,37,25,Dancing With A Stranger,Sam Smith & Normani,26,7,34
9/14/19,37,14,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,17,1,46
9/14/19,37,81,Baguettes In The Face,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",95,81,5
9/14/19,37,35,Only Human,Jonas Brothers,44,35,12
9/14/19,37,97,Love Me,Lil Tecca,,97,1
9/14/19,37,98,La Cancion,J Balvin & Bad Bunny,,98,1
9/14/19,37,41,Good As Hell,Lizzo,52,41,2
9/14/19,37,74,I Forgot That You Existed,Taylor Swift,28,28,2
9/14/19,37,4,Ran$om,Lil Tecca,6,4,14
9/14/19,37,76,Call You Mine,The Chainsmokers & Bebe Rexha,79,56,14
9/14/19,37,78,Press,Cardi B,85,16,14
9/14/19,37,56,Rearview Town,Jason Aldean,56,40,15
9/14/19,37,71,Cruel Summer,Taylor Swift,29,29,2
9/14/19,37,82,One Man Band,Old Dominion,91,82,2
9/14/19,37,75,Love You Too Late,Cole Swindell,81,74,5
9/14/19,37,23,Lover,Taylor Swift,10,10,3
9/14/19,37,38,Hot,Young Thug Featuring Gunna,39,26,3
9/14/19,37,51,Motivation,Normani,66,33,3
9/14/19,37,27,Wow.,Post Malone,35,2,37
9/14/19,37,12,You Need To Calm Down,Taylor Swift,4,2,12
9/14/19,37,17,Beautiful People,Ed Sheeran Featuring Khalid,20,17,10
9/14/19,37,2,Senorita,Shawn Mendes & Camila Cabello,2,1,11
9/14/19,37,29,Panini,Lil Nas X,40,16,11
9/14/19,37,36,Cash Shit,Megan Thee Stallion Featuring DaBaby,42,36,11
9/14/19,37,43,Whiskey Glasses,Morgan Wallen,47,17,27
9/14/19,37,95,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,,95,9
9/14/19,37,30,Without Me,Halsey,32,1,48
9/14/19,37,52,Bad Bad Bad,Young Thug Featuring Lil Baby,54,32,3
9/14/19,37,64,Did It Again,Lil Tecca,99,64,3
9/14/19,37,67,Slide Away,Miley Cyrus,64,47,3
9/14/19,37,21,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",31,11,4
9/14/19,37,45,On Chill,Wale Featuring Jeremih,55,45,4
9/14/19,37,68,F.N,Lil Tjay,70,68,4
9/14/19,37,32,How Do You Sleep?,Sam Smith,36,29,7
9/14/19,37,72,Hate Me,Ellie Goulding & Juice WRLD,80,72,7
9/14/19,37,60,Time,NF,72,60,7
9/14/19,37,85,Tip Of My Tongue,Kenny Chesney,88,77,8
9/14/19,37,37,Trampoline,SHAED,41,37,14
9/14/19,37,1,Truth Hurts,Lizzo,1,1,18
9/14/19,37,62,Easier,5 Seconds Of Summer,65,48,15
9/14/19,37,8,I Don't Care,Ed Sheeran & Justin Bieber,9,2,17
9/14/19,37,16,If I Can't Have You,Shawn Mendes,16,2,18
9/14/19,37,87,Go Loko,"YG, Tyga & Jon Z",84,49,18
9/14/19,37,57,Living,Dierks Bentley,73,57,6
9/14/19,37,88,Baby Sitter,DaBaby Featuring Offset,98,88,4
9/14/19,37,92,Buy My Own Drinks,Runaway June,100,88,4
9/14/19,37,10,Goodbyes,Post Malone Featuring Young Thug,12,3,9
9/14/19,37,50,I Don't Know About You,Chris Lane,68,50,9
9/14/19,37,79,No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",86,71,9
9/14/19,37,19,Boyfriend,Ariana Grande & Social House,22,8,5
9/14/19,37,58,Queen Of Mean,Sarah Jeffery,61,49,5
9/14/19,37,65,Prayed For You,Matt Stell,74,65,5
9/14/19,37,73,Right Back,Khalid Featuring A Boogie Wit da Hoodie,93,73,5
9/14/19,37,55,Lalala,Y2K & bbno$,71,55,10
9/14/19,37,15,Money In The Grave,Drake Featuring Rick Ross,14,7,12
9/14/19,37,31,Knockin' Boots,Luke Bryan,34,31,19
9/14/19,37,54,ME!,Taylor Swift Featuring Brendon Urie,11,2,20
9/14/19,37,39,"Hey Look Ma, I Made It",Panic! At The Disco,37,16,21
9/14/19,37,44,God's Country,Blake Shelton,46,17,23
9/14/19,37,5,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,5,1,27
9/14/19,37,26,Baby,Lil Baby & DaBaby,24,24,7
9/14/19,37,49,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",58,43,7
